CALENDARYEAR,MONTHNUMBEROFYEAR,DAYNUMBEROFMONTH,CUSTOMERKEY,FIRSTNAME,LASTNAME,YEARLYINCOME,BIRTHDATE,GENDER,TOTAL_QUANTITY
2007,7,12,19763,Roger,Lu,30000,1954-10-09,M,2
2007,6,18,19070,Kristopher,Garcia,130000,1954-09-27,M,1
2007,10,10,17852,Lindsey,Shan,20000,1977-08-07,F,4
2007,9,16,21321,Jon,Jai,90000,1964-09-24,M,3
2007,3,12,23995,Bradley,Carson,20000,1984-06-03,M,1
2007,9,17,28235,Cole,Rogers,120000,1969-02-11,M,2
2007,8,17,12869,Alisha,Tang,20000,1980-03-25,F,1
2007,11,21,14014,Leslie,Serrano,30000,1955-09-27,F,1
2007,1,24,23410,Carrie,Alvarez,100000,1973-05-22,F,1
2007,9,22,24424,Morgan,Russell,130000,1940-01-07,F,4
2007,7,18,16803,Marcus,Peterson,60000,1953-07-21,M,3
2007,10,15,24830,Alexandra,Cox,60000,1969-09-08,F,4
2007,9,27,12155,Gabriella,Lopez,80000,1960-10-15,F,3
2007,10,29,12640,Angel,Richardson,90000,1957-11-22,M,2
2007,8,27,11255,Colin,Lin,70000,1937-04-04,M,3
2007,11,7,27755,Alyssa,Jenkins,50000,1978-09-13,F,3
2007,7,13,18218,Thomas,Powell,110000,1974-08-06,M,1
2007,12,27,26777,Andrew,Clark,40000,1979-02-17,M,3
2007,8,25,11902,Drew,Pal,70000,1971-03-18,M,2
2007,9,4,22947,Danielle,Torres,40000,1937-10-10,F,2
2007,12,8,19776,Judith,Murphy,40000,1979-05-22,F,2
2007,4,26,19283,Adrian,Sanders,30000,1962-07-11,M,1
2007,8,25,12077,Nicole,Sandberg,70000,1949-03-21,F,1
2007,10,31,17486,Marissa,Foster,30000,1981-11-25,F,3
2007,6,10,25225,Alicia,Yuan,70000,1969-04-24,F,1
2007,8,14,14644,Jennifer,Lee,50000,1971-12-14,F,2
2007,2,17,17812,Casey,Nara,40000,1970-03-18,F,1
2007,11,13,16999,Chloe,Kelly,60000,1968-04-18,F,2
2007,11,13,12787,Katelyn,Cook,70000,1960-10-21,F,3
2007,8,23,11528,Joan,Washington,40000,1961-08-19,F,5
2007,8,14,20861,Nicolas,Nara,40000,1973-07-18,M,4
2007,9,24,13495,Micheal,Alvarez,20000,1966-10-04,M,3
2007,11,29,26830,Levi,Perez,30000,1970-09-22,M,3
2007,8,25,17137,Jason,Washington,60000,1950-12-05,M,1
2007,12,20,25495,Sheena,Kennedy,30000,1967-10-10,F,2
2007,2,15,27063,Taylor,Flores,40000,1977-04-20,F,1
2007,10,14,28539,Barbara,Zhou,10000,1977-08-05,F,2
2007,8,14,26123,Isabella,Scott,40000,1955-11-07,F,3
2007,10,21,11753,Felicia,Ortega,80000,1974-03-18,F,1
2007,10,8,16610,Sydney,Clark,70000,1978-06-23,F,2
2007,7,19,26654,Kathleen,Jimenez,90000,1973-07-26,F,3
2007,12,19,26475,Isabella,Gonzalez,30000,1948-10-03,F,2
2007,8,29,20156,Jay,Madan,10000,1981-04-19,M,2
2007,7,29,11339,Dennis,She,20000,1965-07-08,M,2
2007,6,4,24466,Alexa,Travers,60000,1964-08-04,F,1
2007,10,9,29089,Noah,Henderson,40000,1984-01-13,M,2
2007,10,28,11690,Caroline,Butler,60000,1969-01-13,F,3
2007,1,3,13622,Alan,Wang,70000,1978-05-07,M,1
2007,8,23,25435,Jennifer,Turner,50000,1969-03-25,F,2
2007,9,21,13968,Lydia,Sai,60000,1969-04-25,F,4
2007,10,19,12657,Audrey,Blanco,110000,1953-06-06,F,2
2007,11,18,19523,Brittney,Holt,30000,1982-02-23,F,3
2007,1,20,12486,Kristen,Ye,20000,1968-02-10,F,1
2007,12,7,13577,Theodore,Torres,70000,1949-08-14,M,4
2007,12,24,14665,Jesse,King,80000,1973-07-17,M,3
2007,6,6,16031,Ian,Allen,30000,1951-10-10,M,1
2007,10,14,22054,Russell,Raji,120000,1972-08-24,M,3
2007,11,6,15224,Pedro,Gutierrez,70000,1968-02-09,M,3
2007,9,7,13144,Destiny,Stewart,40000,1980-08-27,F,3
2007,9,17,14103,Monique,Blanco,40000,1947-10-06,F,3
2007,9,21,27055,Isabella,Sanchez,40000,1963-03-23,F,2
2007,12,4,28085,Jeremiah,Evans,40000,1983-07-16,M,1
2007,9,18,27001,Carla,Kapoor,10000,1975-04-08,F,2
2007,9,12,22335,Anthony,Taylor,60000,1970-11-24,M,4
2007,8,30,18297,Gloria,Alvarez,70000,1967-08-26,F,4
2007,8,2,12098,Grace,Clark,60000,1953-10-25,F,1
2007,9,15,18919,Eduardo,Hernandez,60000,1977-11-17,M,3
2007,2,21,25032,Meredith,Rana,40000,1958-01-17,F,1
2007,9,13,11510,Seth,Roberts,30000,1957-07-13,M,3
2007,8,7,17514,Cedric,Zhou,110000,1962-07-05,M,4
2007,6,24,11577,Janet,Serrano,30000,1969-10-22,F,1
2007,11,10,13222,Arturo,Liu,70000,1950-03-02,M,4
2007,5,5,16431,Jermaine,Rodriguez,30000,1969-09-03,M,1
2007,10,30,14130,Rebekah,Serrano,20000,1983-03-14,F,4
2007,10,12,26211,Bridget,Yuan,20000,1984-08-17,F,3
2007,12,17,19729,Nicole,Patterson,60000,1942-05-02,F,2
2007,4,20,15178,Drew,Tang,80000,1959-07-19,M,1
2007,10,13,23921,Charles,Lee,40000,1970-02-06,M,4
2007,10,20,17820,Emma,Morris,40000,1969-11-22,F,1
2007,7,7,18697,Tara,Lal,60000,1972-06-04,F,1
2007,12,29,11933,Mathew,Rubio,40000,1981-03-04,M,2
2007,12,8,27384,Eric,Patterson,60000,1942-04-15,M,2
2007,7,24,24605,Roger,Wang,100000,1976-06-16,M,4
2007,12,11,26931,Edward,Lopez,30000,1965-07-12,M,2
2007,11,9,17390,Blake,Lewis,60000,1976-10-08,M,2
2007,8,14,19529,Bailey,Parker,60000,1971-08-09,F,4
2007,8,3,11212,Chloe,Campbell,40000,1953-11-05,F,2
2007,11,5,23305,Robyn,Dominguez,10000,1948-09-10,F,2
2007,10,2,17063,Jaclyn,Wang,80000,1970-06-17,F,2
2007,8,10,11480,Colleen,Ma,40000,1977-03-11,F,3
2007,12,28,19970,Tanya,Jimenez,130000,1976-11-08,F,4
2007,8,8,11712,Shelby,Rogers,70000,1966-11-03,F,1
2007,7,12,19270,Shawn,Shen,20000,1983-12-26,M,2
2007,11,2,18510,Samuel,Washington,60000,1960-02-26,M,1
2007,10,25,12674,Jimmy,Travers,90000,1979-07-27,M,1
2007,10,2,12345,Alison,Raje,80000,1979-06-27,F,4
2007,6,7,21540,Ross,Rubio,150000,1954-02-17,M,1
2007,10,18,24959,Kristy,Blanco,70000,1950-10-17,F,2
2007,12,18,21053,Jamie,Vazquez,30000,1972-08-11,M,3
2007,12,14,11452,Erika,Rubio,80000,1977-11-05,F,2
2007,10,9,23910,Gabriel,Perry,10000,1969-09-04,M,2
2007,12,19,12672,Carson,Butler,80000,1979-11-07,M,2
2007,8,30,20316,Suzanne,Zhang,20000,1950-09-13,F,2
2007,1,27,23416,Kristin,Shan,60000,1972-04-24,F,1
2007,10,4,20994,Autumn,Ma,20000,1983-10-23,F,5
2007,8,23,12938,Edward,Parker,40000,1969-02-08,M,3
2007,8,3,13540,Paula,Ortega,40000,1964-03-06,F,6
2007,11,16,12969,Richard,Rodriguez,40000,1964-06-02,M,3
2007,6,8,19918,Joy,Alonso,170000,1948-04-19,F,1
2007,5,19,15904,Janice,Bennett,60000,1954-01-25,F,1
2007,11,24,13348,Noah,Young,130000,1947-02-19,M,5
2007,8,14,14901,Katherine,Richardson,40000,1960-07-23,F,2
2007,8,26,19407,Sarah,Perry,60000,1964-02-06,F,2
2007,8,14,27002,Kelvin,She,20000,1975-07-11,M,2
2007,11,15,16512,Ricardo,Sharma,40000,1946-04-07,M,2
2007,12,7,18129,Elizabeth,Rodriguez,100000,1961-06-06,F,3
2007,12,11,14115,Samantha,Gonzales,80000,1976-06-04,F,2
2007,12,24,25422,Elijah,King,80000,1970-02-19,M,3
2007,1,13,26653,Kaylee,Allen,80000,1973-09-14,F,1
2007,12,6,16106,Ian,Barnes,60000,1969-03-21,M,5
2007,8,7,19168,Nathan,Kumar,70000,1967-10-19,M,2
2007,11,18,13509,Lucas,Johnson,30000,1941-09-04,M,2
2007,12,4,12835,Karl,Yuan,10000,1967-09-22,M,2
2007,8,9,22980,Oscar,Washington,40000,1981-02-23,M,1
2007,2,2,15525,Marie,Gonzalez,50000,1968-02-12,F,1
2007,10,23,14908,Morgan,Mitchell,40000,1960-07-09,F,2
2007,7,11,25092,Emily,Jackson,60000,1964-10-16,F,4
2007,8,26,14404,Rachel,Davis,60000,1954-09-27,F,1
2007,10,5,11200,Jason,Griffin,70000,1951-11-22,M,2
2007,12,29,29020,Jackson,Young,80000,1954-01-18,M,2
2007,5,27,15576,Carly,Raje,80000,1974-09-19,F,1
2007,12,23,21477,Katelyn,Watson,60000,1952-06-10,F,3
2007,7,5,23105,Karl,Andersen,40000,1958-02-14,M,3
2007,12,11,20398,Jordan,Collins,70000,1945-06-01,F,3
2007,9,28,18807,Spencer,Bennett,130000,1968-07-14,M,2
2007,8,27,16878,Devin,Young,50000,1940-11-19,M,2
2007,10,15,17033,Carson,Long,60000,1963-08-22,M,2
2007,8,4,13818,Dawn,Chander,20000,1982-08-20,F,2
2007,4,8,24173,Lacey,Wang,20000,1983-01-23,F,1
2007,8,9,12327,Edwin,Liang,100000,1954-01-18,M,1
2007,11,28,25682,Cheryl,Ramos,10000,1977-11-26,F,2
2007,10,8,18192,Max,Hernandez,60000,1978-01-13,M,1
2007,6,15,18027,Alexia,Griffin,30000,1966-02-16,F,1
2007,9,27,12984,Adam,Young,60000,1962-02-06,M,3
2007,2,9,14051,Nathaniel,Rivera,100000,1970-04-14,M,1
2007,9,2,16320,Rachel,Simmons,20000,1980-03-04,F,2
2007,11,29,11321,Terrance,Raman,90000,1942-07-08,M,1
2007,9,6,20732,Joshua,Walker,40000,1979-03-25,M,1
2007,9,24,16200,Julia,Edwards,10000,1670-11-20,F,2
2007,8,1,11468,Jaclyn,Andersen,40000,1979-06-18,F,1
2007,8,11,24523,Mariah,Coleman,80000,1972-04-17,F,6
2007,12,11,11150,Russell,Shen,40000,1945-03-15,M,2
2007,11,14,14337,Olivia,Coleman,40000,1982-03-01,F,5
2007,10,7,20166,Monique,Gutierrez,30000,1965-09-24,F,4
2007,4,19,24174,Keith,Chander,20000,1983-05-26,M,1
2007,11,15,17764,Terrance,Garcia,30000,1973-09-17,M,3
2007,3,5,13894,Robyn,Ruiz,70000,1973-02-25,F,1
2007,12,6,27411,Mason,Bendixen,40000,1951-09-17,M,2
2007,11,10,11788,Destiny,James,70000,1976-02-19,F,4
2007,12,28,15028,Tabitha,Alvarez,10000,1984-03-10,F,2
2007,9,22,16991,Brianna,Henderson,60000,1968-09-21,F,2
2007,9,28,16458,Michele,Ruiz,30000,1980-12-19,F,1
2007,8,19,16877,Katelyn,Adams,50000,1940-09-02,F,2
2007,9,17,23578,Eric,Lal,40000,1980-07-12,M,3
2007,10,13,15886,Matthew,Brown,60000,1950-04-18,M,3
2007,10,17,17289,Mallory,Diaz,70000,1971-06-03,F,3
2007,1,26,23323,Alfredo,Alonso,20000,1954-09-27,M,1
2007,11,28,14872,Fernando,Clark,30000,1978-02-27,M,2
2007,10,12,12741,Raymond,Sam,30000,1976-02-03,M,2
2007,8,13,22090,Alexandra,Miller,70000,1959-11-20,F,2
2007,8,9,21868,Aimee,Ma,100000,1951-02-03,F,1
2007,10,2,23678,Kelly,Diaz,60000,1944-09-09,F,1
2007,11,30,25882,Edward,Roberts,60000,1952-08-23,M,3
2007,12,29,15892,Pamela,Srini,40000,1952-01-10,F,4
2007,12,22,25443,Stacey,Huang,40000,1972-06-21,F,2
2007,11,27,13292,Paula,Carlson,90000,1966-08-12,F,2
2007,8,25,11185,Ashley,Henderson,70000,1948-10-08,F,5
2007,7,13,13745,Andrew,Robinson,40000,1961-01-28,M,4
2007,8,25,17738,Nicolas,Deng,20000,1947-06-06,M,1
2007,11,23,23810,Sarah,Lee,40000,1962-09-09,F,2
2007,11,3,14210,Jenny,Tang,80000,1980-10-27,F,1
2007,12,4,14944,Sebastian,Watson,10000,1969-08-10,M,3
2007,9,16,17095,Logan,Garcia,20000,1976-02-06,M,3
2007,2,8,26746,Amber,Adams,60000,1965-02-04,F,1
2007,8,4,15413,Donald,Prasad,130000,1941-09-04,M,2
2007,9,4,13813,Kristen,Sun,30000,1967-11-23,F,3
2007,9,6,14128,Ian,Harris,10000,1983-01-20,M,4
2007,12,17,14526,Emily,Hall,10000,1966-01-09,F,2
2007,10,2,16214,Brett,Fernandez,60000,1970-02-03,M,3
2007,10,2,26792,Casey,Torres,30000,1981-06-06,M,3
2007,12,30,11847,Cassidy,Diaz,50000,1968-12-01,F,3
2007,12,4,11473,Grace,Henderson,20000,1984-08-02,F,2
2007,9,13,21373,Clayton,Liu,20000,1953-02-22,M,3
2007,12,7,13659,Clayton,Shan,130000,1945-10-18,M,3
2007,11,29,22121,Jackson,Henderson,40000,1956-05-12,M,2
2007,6,27,16559,Candace,Martinez,10000,1973-10-23,F,1
2007,10,24,21126,Kaitlin,Gonzalez,30000,1979-11-07,F,3
2007,12,20,16174,Melinda,Hernandez,60000,1969-03-24,F,3
2007,6,28,15734,Alicia,Lal,100000,1974-07-11,F,1
2007,9,19,18601,Cynthia,Garcia,60000,1968-04-26,F,1
2007,9,30,27924,Jeffery,He,130000,1961-05-25,M,3
2007,9,10,13939,Eduardo,Ramirez,60000,1971-03-20,M,4
2007,10,29,24146,Craig,Suarez,20000,1965-07-06,M,2
2007,3,28,26758,Damien,Zhang,100000,1963-03-02,M,1
2007,9,19,12531,Autumn,Xu,40000,1976-07-03,F,1
2007,9,10,20426,Johnathan,Perez,30000,1956-10-04,M,2
2007,8,14,13668,Stanley,Martinez,60000,1967-10-07,M,2
2007,11,18,17751,Isaiah,Bailey,20000,1962-10-13,M,2
2007,9,23,11751,Victoria,Gonzales,80000,1974-07-17,F,4
2007,5,21,27295,Wyatt,Taylor,70000,1970-05-18,M,1
2007,12,5,17329,Jasmine,Wilson,60000,1966-10-26,F,1
2007,11,20,24729,Chase,Murphy,50000,1978-07-26,M,2
2007,9,23,16517,Katrina,Raji,10000,1980-03-19,F,1
2007,4,26,15771,Maria,Diaz,130000,1962-01-23,F,1
2007,12,28,21131,Gilbert,Nath,20000,1977-04-07,M,2
2007,12,14,16437,Jésus,Gutierrez,20000,1981-10-24,M,2
2007,11,18,19207,Jeremiah,Turner,20000,1958-10-09,M,4
2007,10,8,24907,Megan,Price,100000,1977-08-27,F,3
2007,11,30,24183,Ruth,Perez,30000,1965-08-26,F,4
2007,12,12,18099,Marcus,Edwards,60000,1954-05-10,M,1
2007,10,23,28479,Marvin,Gomez,10000,1984-06-07,M,3
2007,8,11,17628,Roberto,Munoz,10000,1976-06-13,M,2
2007,10,29,22488,Frederick,Patel,30000,1969-04-21,M,1
2007,12,19,11886,Katelyn,Parker,60000,1962-01-20,F,3
2007,11,13,16601,Tabitha,Rana,130000,1952-02-09,F,2
2007,3,13,29483,Jésus,Navarro,30000,1963-12-08,M,1
2007,9,26,20679,Dakota,Jenkins,60000,1970-05-14,M,3
2007,10,17,11256,Katelyn,Hernandez,70000,1937-09-20,F,2
2007,7,14,16388,Jay,Torres,30000,1972-11-26,M,4
2007,5,10,25133,Kristine,Gutierrez,70000,1972-12-05,F,1
2007,1,4,23421,Willie,Yuan,110000,1973-11-05,M,1
2007,1,2,12276,Alisha,Shan,30000,1974-07-13,F,1
2007,5,28,24366,Melvin,Luo,120000,1973-02-17,M,1
2007,9,14,29389,Thomas,Phillips,40000,1970-02-18,M,1
2007,8,16,17070,Margaret,Huang,80000,1972-11-05,F,1
2007,11,10,17024,Jacqueline,Diaz,60000,1964-11-11,F,3
2007,10,5,18743,Glenn,Xu,70000,1964-10-11,M,2
2007,10,1,19929,Dale,Chander,100000,1957-09-16,M,3
2007,3,30,26200,Ian,Baker,70000,1976-08-01,M,1
2007,8,12,14101,Franklin,Lal,40000,1946-09-11,M,2
2007,11,20,24923,Ebony,Sara,120000,1974-04-04,F,4
2007,11,19,13259,Allen,Garcia,130000,1961-11-07,M,6
2007,9,8,28108,Roger,Yang,20000,1954-05-20,M,2
2007,12,15,14899,Rodney,Dominguez,40000,1960-09-25,M,1
2007,12,2,13452,Kaitlyn,Evans,130000,1965-03-13,F,4
2007,7,23,18219,Felicia,Gomez,120000,1974-11-06,F,3
2007,4,4,17775,Ricky,Moreno,20000,1972-02-24,M,1
2007,9,26,12162,Luke,Mitchell,120000,1967-12-20,M,3
2007,11,29,13238,John,Williams,70000,1952-10-26,M,2
2007,11,17,16950,Connor,Edwards,50000,1974-11-15,M,3
2007,12,19,14593,Jack,Washington,60000,1970-01-13,M,2
2007,11,5,17698,Xavier,Butler,60000,1975-11-20,M,3
2007,10,27,11698,Jackson,Wright,50000,1968-11-25,M,2
2007,8,14,11231,Dennis,Zhang,60000,1956-11-14,M,3
2007,12,3,12113,Nathan,Hughes,70000,1955-08-23,M,4
2007,11,26,17012,Joan,Collins,60000,1967-10-19,F,2
2007,5,20,15914,Logan,Bryant,70000,1956-08-22,M,1
2007,12,9,18912,Tyler,Williams,40000,1979-10-17,M,1
2007,8,5,27415,Trevor,Butler,40000,1952-02-03,M,1
2007,10,17,14129,Monica,Martinez,20000,1983-10-18,F,1
2007,9,6,11521,Ariana,Peterson,40000,1959-12-09,F,1
2007,8,29,13708,Jennifer,Bennett,60000,1970-04-03,F,3
2007,11,21,12453,Madison,Bennett,60000,1962-05-10,F,1
2007,11,29,22132,Rachael,Mehta,70000,1942-02-25,F,4
2007,10,4,27437,Gabriella,Reed,60000,1955-02-03,F,2
2007,9,26,11539,Justin,Washington,60000,1963-08-22,M,5
2007,12,10,29120,Kaitlyn,Brown,100000,1962-03-23,F,3
2007,2,4,17829,Audrey,Gutierrez,40000,1967-08-21,F,1
2007,5,21,24460,Willie,Nara,60000,1966-11-15,M,1
2007,11,23,21302,Logan,Foster,80000,1959-02-08,M,3
2007,12,31,16681,Louis,Chande,80000,1971-03-15,M,2
2007,4,23,16268,Lindsey,Kumar,30000,1970-11-20,F,1
2007,10,2,15186,Leah,Yang,130000,1962-07-21,F,2
2007,11,28,13253,Carly,Xie,130000,1962-05-20,F,3
2007,12,24,17935,Misty,Jai,20000,1964-07-22,F,3
2007,12,14,12720,Nicolas,Chande,30000,1978-11-02,M,3
2007,12,18,23923,Alejandro,Sun,40000,1970-11-12,M,2
2007,9,15,14697,Nelson,Jimenez,20000,1976-02-10,M,3
2007,12,23,23178,Dalton,Morris,50000,1971-06-23,M,1
2007,9,16,12420,Spencer,Hayes,30000,1957-08-20,M,3
2007,9,19,15406,Amanda,Butler,70000,1957-05-26,F,2
2007,12,3,11457,Jaime,Gutierrez,90000,1977-05-21,F,5
2007,10,4,19586,Alvin,Sharma,70000,1972-06-06,M,2
2007,11,2,11185,Ashley,Henderson,70000,1948-10-08,F,2
2007,12,14,21315,Audrey,Sanz,70000,1940-08-19,F,4
2007,12,20,26954,Gerald,Torres,30000,1974-03-02,M,2
2007,8,7,15278,Brandon,Russell,30000,1978-09-03,M,2
2007,10,2,11255,Colin,Lin,70000,1937-04-04,M,2
2007,10,4,18541,Kayla,Jones,80000,1947-07-06,F,1
2007,5,15,15717,Alexia,Henderson,70000,1980-05-26,F,1
2007,12,23,24390,Carolyn,Prasad,60000,1960-08-23,F,1
2007,9,19,14956,Krista,Romero,20000,1967-04-11,F,3
2007,7,21,16662,Stacey,Gao,70000,1961-03-08,F,2
2007,12,15,17725,Daniel,Martinez,10000,1984-11-03,M,1
2007,9,10,11711,Daniel,Davis,70000,1966-12-08,M,2
2007,12,22,11853,Grace,Jones,60000,1972-11-18,F,2
2007,12,13,17231,Tina,Garcia,70000,1978-07-01,F,1
2007,10,9,25091,Jessie,Zeng,40000,1964-01-11,M,2
2007,8,13,15579,Brittany,Coleman,60000,1972-01-05,F,1
2007,4,12,15122,Abby,Raman,70000,1980-12-11,F,1
2007,9,27,18169,Alisha,Liang,80000,1955-04-13,F,2
2007,11,8,12343,Gloria,Ruiz,60000,1978-06-04,F,2
2007,8,27,11002,Ruben,Torres,60000,1969-08-12,M,2
2007,12,16,28251,Joe,Rubio,100000,1967-01-18,M,1
2007,5,15,24362,Marc,Vazquez,60000,1972-12-06,M,1
2007,9,14,11519,Jerome,Navarro,40000,1959-03-17,M,1
2007,8,12,23088,Wesley,Hu,40000,3614-11-20,M,2
2007,11,30,28447,Dalton,Walker,10000,1977-05-06,M,1
2007,12,26,15895,Sophia,Parker,60000,1952-05-13,F,3
2007,8,21,13206,Emily,Flores,70000,1949-06-22,F,3
2007,8,18,18635,Toni,Martinez,40000,1778-11-20,F,2
2007,8,8,28456,Todd,Xu,20000,1965-06-21,M,1
2007,6,30,15959,Logan,Rodriguez,100000,1966-03-02,M,1
2007,11,15,17348,Ariana,Cooper,30000,1981-10-23,F,4
2007,10,7,21068,Lawrence,Jimenez,10000,1969-01-28,M,4
2007,12,1,17541,Kristen,Zeng,40000,1966-12-07,F,1
2007,9,23,11914,Meagan,Rana,70000,1972-05-08,F,2
2007,12,9,15924,Omar,Wang,100000,1960-06-20,M,2
2007,6,11,12829,Micah,Li,20000,1968-07-14,M,1
2007,10,20,12046,Alexa,Cook,40000,1978-07-18,F,1
2007,11,28,12538,Paula,Blanco,20000,1965-08-21,F,1
2007,5,31,19288,Candice,Wang,30000,1963-06-07,F,1
2007,10,10,29116,Janelle,Patel,100000,1962-05-08,F,3
2007,11,9,20369,Trevor,Barnes,80000,1958-08-23,M,3
2007,10,21,18896,Jonathan,Russell,20000,1953-03-16,M,3
2007,10,31,20574,Brett,Patel,130000,1958-11-14,M,2
2007,11,2,22948,Lucas,Turner,70000,1968-07-04,M,2
2007,7,14,19437,Kelsey,Rai,40000,1973-05-25,F,3
2007,11,7,21712,Megan,Ross,80000,1962-06-14,F,3
2007,10,9,27680,Benjamin,Foster,40000,1955-08-06,M,4
2007,7,8,11335,Carla,Raman,10000,1965-06-24,F,3
2007,12,9,29063,Alan,Liang,20000,1950-08-25,M,3
2007,8,26,11096,Andrés,Anand,60000,1966-08-10,M,1
2007,12,20,13526,Krystal,Liu,20000,1982-07-24,F,2
2007,10,4,17729,Edgar,Garcia,10000,1982-02-24,M,4
2007,11,21,11315,Hailey,Ward,70000,1957-10-01,F,2
2007,9,19,11071,Linda,Serrano,80000,1959-06-26,F,2
2007,9,26,23023,Naomi,Vazquez,90000,1966-11-12,F,2
2007,10,17,28210,Meghan,Alan,60000,1972-06-02,F,2
2007,10,26,19591,Derek,Raji,70000,1968-03-03,M,3
2007,10,20,24398,Brandon,Davis,130000,1969-06-03,M,3
2007,9,18,27926,Eduardo,Mitchell,100000,1960-01-07,M,1
2007,7,24,11037,Chloe,Garcia,40000,1981-11-27,F,7
2007,6,1,24476,Jared,Brooks,60000,1965-03-19,M,1
2007,10,14,11505,Jasmine,Powell,60000,1970-07-07,F,2
2007,11,14,24281,Marie,Suri,40000,1958-04-13,F,1
2007,11,19,19795,Casey,Navarro,100000,1962-01-13,M,4
2007,11,25,28747,Arthur,Gonzalez,10000,1975-05-28,M,3
2007,11,9,11043,Nathan,Simmons,60000,1980-02-24,M,2
2007,11,14,27167,Tanya,Vazquez,40000,1977-03-27,F,4
2007,8,25,17063,Jaclyn,Wang,80000,1970-06-17,F,3
2007,8,14,15720,Jaime,Ramos,70000,1978-07-26,F,3
2007,10,21,28954,Omar,Hu,100000,1976-12-22,M,2
2007,5,29,24367,Ross,Sara,120000,1973-02-10,M,1
2007,10,27,17616,Daniel,Weisman,60000,1968-09-16,M,1
2007,7,20,11289,Maria,Carter,130000,1965-03-07,F,4
2007,10,19,20417,Bruce,Vazquez,30000,1954-02-11,M,3
2007,12,5,14523,Lydia,Fernandez,30000,1951-11-26,F,2
2007,8,5,23831,Colleen,Jai,50000,1976-02-08,F,3
2007,11,27,11178,Nathan,Johnson,100000,1947-08-24,M,3
2007,12,31,26913,Harold,Lopez,20000,1943-05-07,M,4
2007,8,30,16440,Jimmy,Martin,20000,1983-12-04,M,2
2007,11,16,28860,Ian,Anderson,60000,1970-05-24,M,2
2007,10,7,11247,Claudia,Zhou,130000,1960-06-06,F,3
2007,9,17,20279,Trevor,Henderson,40000,1981-01-11,M,3
2007,8,1,22284,Kristy,Sanz,60000,1968-06-27,F,4
2007,10,27,22091,Kayla,Griffin,80000,1959-08-23,F,2
2007,8,2,25310,Janelle,Kapoor,10000,1975-10-12,F,3
2007,6,22,27470,Raquel,Dominguez,30000,1951-03-20,F,1
2007,10,19,11612,Keith,Andersen,20000,1978-10-11,M,3
2007,2,6,15534,Steven,Bell,70000,1967-09-22,M,1
2007,11,28,19785,Olivia,Ramirez,80000,1959-07-13,F,2
2007,11,12,11740,Jan,Hall,70000,1963-04-24,F,1
2007,9,19,13560,Andres,Shan,50000,1143-07-27,M,3
2007,9,15,16742,Mitchell,Pal,40000,1944-11-12,M,4
2007,4,10,11339,Dennis,She,20000,1965-07-08,M,1
2007,10,8,17119,Isabella,Harris,40000,1979-05-06,F,1
2007,11,19,22752,Daniel,Brown,60000,1950-04-11,M,2
2007,8,30,18260,Jodi,Sharma,70000,1969-12-22,F,3
2007,8,24,28003,Julia,Sanchez,60000,1943-11-19,F,1
2007,6,8,19503,Bridget,Luo,40000,1966-03-26,F,1
2007,7,20,26862,Tina,Vance,30000,1967-07-27,F,2
2007,12,7,18924,Rachel,Williams,70000,1977-11-21,F,2
2007,11,16,29337,Hector,Gomez,30000,1942-02-18,M,1
2007,8,27,11303,Julia,Coleman,90000,1964-10-11,F,2
2007,11,22,16088,Bryce,Sanders,40000,1971-07-10,M,2
2007,9,4,13795,Carl,Raje,20000,1968-02-02,M,2
2007,5,1,11401,Linda,Navarro,40000,1973-08-26,F,1
2007,12,31,17068,Thomas,Smith,70000,1972-09-02,M,1
2007,2,19,17082,Morgan,Smith,30000,1978-05-23,F,1
2007,9,7,11718,Sarah,Jones,60000,1965-11-14,F,2
2007,8,27,14851,Karla,Tang,20000,1977-02-02,F,6
2007,3,3,26764,Alvin,Li,60000,1965-02-09,M,1
2007,11,26,25161,Isabella,Flores,130000,1968-05-13,F,2
2007,1,2,15517,Thomas,Edwards,80000,1973-01-22,M,1
2007,3,8,27088,Tristan,Patterson,60000,1974-05-22,M,1
2007,3,10,23665,Crystal,Yang,120000,1974-11-09,F,1
2007,11,10,11659,Miguel,Adams,60000,1973-04-22,M,3
2007,6,1,13977,Alexandra,Brown,100000,1972-01-19,F,1
2007,10,2,14846,Kelsey,Chande,20000,1978-11-13,F,2
2007,8,5,28908,Dominique,Sai,170000,1955-03-14,F,3
2007,11,10,15247,Catherine,Stewart,40000,1979-11-11,F,2
2007,5,13,15221,Troy,Arun,70000,1968-03-11,M,1
2007,9,1,19747,Louis,Rai,50000,1946-12-19,M,3
2007,12,15,14806,Damien,Jai,10000,1967-05-07,M,4
2007,11,30,27217,Julia,Walker,20000,1961-01-05,F,2
2007,11,22,12284,Cristina,Beck,30000,1973-10-02,F,2
2007,5,12,27352,Douglas,Subram,110000,1978-03-05,M,1
2007,9,12,12125,Diana,Ortega,130000,1961-01-12,F,4
2007,8,16,17637,Arturo,Tang,30000,1976-10-04,M,3
2007,11,19,20405,Isaiah,Campbell,70000,1982-07-03,M,2
2007,10,30,17881,Tamara,Wang,20000,1965-06-24,F,2
2007,9,22,17483,Logan,Gonzalez,40000,1981-07-25,M,2
2007,2,12,14007,Rebekah,Garcia,10000,1953-08-26,F,1
2007,8,17,28737,Eugene,Lin,10000,1976-03-22,M,1
